;ID.SENTENÇA;SENTENÇA;ARG1;REL;ARG2;COERÊNCIA;MINIMALIDADE;sistemas
283;23;Em 2007 , Tiago foi o goleiro com mais gols en o Brasil , foram 13 en o total , contra 10 de o rival e ídolo Rogério Ceni , sendo 9 en a disputa de a Séria B de o Campeonato Brasileiro . ;ídolo ; é;Rogério Ceni ;;;orange
284;23;Em 2007 , Tiago foi o goleiro com mais gols en o Brasil , foram 13 en o total , contra 10 de o rival e ídolo Rogério Ceni , sendo 9 en a disputa de a Séria B de o Campeonato Brasileiro . ;o goleiro com mais gols en o Brasil ; foi;Em 2007 ;;;stanford
285;23;Em 2007 , Tiago foi o goleiro com mais gols en o Brasil , foram 13 en o total , contra 10 de o rival e ídolo Rogério Ceni , sendo 9 en a disputa de a Séria B de o Campeonato Brasileiro . ;o rival ; é;Rogério Ceni ;;;stanford, mquni, dptoie
286;23;Em 2007 , Tiago foi o goleiro com mais gols en o Brasil , foram 13 en o total , contra 10 de o rival e ídolo Rogério Ceni , sendo 9 en a disputa de a Séria B de o Campeonato Brasileiro . ;Tiago ; foi;Em 2007 ;;;stanford
287;23;Em 2007 , Tiago foi o goleiro com mais gols en o Brasil , foram 13 en o total , contra 10 de o rival e ídolo Rogério Ceni , sendo 9 en a disputa de a Séria B de o Campeonato Brasileiro . ;Tiago ; foi;o goleiro ;;;dptoie
288;23;Em 2007 , Tiago foi o goleiro com mais gols en o Brasil , foram 13 en o total , contra 10 de o rival e ídolo Rogério Ceni , sendo 9 en a disputa de a Séria B de o Campeonato Brasileiro . ;Tiago ; foi;o goleiro , contra 10 de o rival e ídolo Rogério Ceni ;;;dptoie
289;23;Em 2007 , Tiago foi o goleiro com mais gols en o Brasil , foram 13 en o total , contra 10 de o rival e ídolo Rogério Ceni , sendo 9 en a disputa de a Séria B de o Campeonato Brasileiro . ;Tiago ; foi;o goleiro , sendo ;;;dptoie
290;23;Em 2007 , Tiago foi o goleiro com mais gols en o Brasil , foram 13 en o total , contra 10 de o rival e ídolo Rogério Ceni , sendo 9 en a disputa de a Séria B de o Campeonato Brasileiro . ;Tiago ; foi;o goleiro 13 en o total ;;;dptoie
291;23;Em 2007 , Tiago foi o goleiro com mais gols en o Brasil , foram 13 en o total , contra 10 de o rival e ídolo Rogério Ceni , sendo 9 en a disputa de a Séria B de o Campeonato Brasileiro . ;Tiago ; foi;o goleiro com mais gols en o Brasil ;;;dptoie
292;23;Em 2007 , Tiago foi o goleiro com mais gols en o Brasil , foram 13 en o total , contra 10 de o rival e ídolo Rogério Ceni , sendo 9 en a disputa de a Séria B de o Campeonato Brasileiro . ;Tiago ; foi;o goleiro com mais gols en o Brasil , 13 en o total ;;;dptoie
293;23;Em 2007 , Tiago foi o goleiro com mais gols en o Brasil , foram 13 en o total , contra 10 de o rival e ídolo Rogério Ceni , sendo 9 en a disputa de a Séria B de o Campeonato Brasileiro . ;Tiago ; foi;o goleiro com mais gols en o Brasil , 13 en o total , contra 10 de ídolo ;;;dptoie
294;23;Em 2007 , Tiago foi o goleiro com mais gols en o Brasil , foram 13 en o total , contra 10 de o rival e ídolo Rogério Ceni , sendo 9 en a disputa de a Séria B de o Campeonato Brasileiro . ;Tiago ; foi;o goleiro com mais gols en o Brasil , 13 en o total , contra 10 de ídolo Em 2007 ;;;dptoie
295;23;Em 2007 , Tiago foi o goleiro com mais gols en o Brasil , foram 13 en o total , contra 10 de o rival e ídolo Rogério Ceni , sendo 9 en a disputa de a Séria B de o Campeonato Brasileiro . ;Tiago ; foi;o goleiro com mais gols en o Brasil , 13 en o total , contra 10 de o rival ;;;dptoie
296;23;Em 2007 , Tiago foi o goleiro com mais gols en o Brasil , foram 13 en o total , contra 10 de o rival e ídolo Rogério Ceni , sendo 9 en a disputa de a Séria B de o Campeonato Brasileiro . ;Tiago ; foi;o goleiro com mais gols en o Brasil , 13 en o total , contra 10 de o rival e ídolo Rogério Ceni ;;;dptoie
297;23;Em 2007 , Tiago foi o goleiro com mais gols en o Brasil , foram 13 en o total , contra 10 de o rival e ídolo Rogério Ceni , sendo 9 en a disputa de a Séria B de o Campeonato Brasileiro . ;Tiago ; foi;o goleiro com mais gols en o Brasil , 13 en o total , contra 10 de o rival e ídolo Rogério Ceni , sendo ;;;dptoie
298;23;Em 2007 , Tiago foi o goleiro com mais gols en o Brasil , foram 13 en o total , contra 10 de o rival e ídolo Rogério Ceni , sendo 9 en a disputa de a Séria B de o Campeonato Brasileiro . ;Tiago ; foi;o goleiro com mais gols en o Brasil , 13 en o total , contra 10 de o rival Em 2007 ;;;dptoie
299;23;Em 2007 , Tiago foi o goleiro com mais gols en o Brasil , foram 13 en o total , contra 10 de o rival e ídolo Rogério Ceni , sendo 9 en a disputa de a Séria B de o Campeonato Brasileiro . ;Tiago ; foi;o goleiro Em 2007 ;;;orange, mquni, lys, dptoie
300;23;Em 2007 , Tiago foi o goleiro com mais gols en o Brasil , foram 13 en o total , contra 10 de o rival e ídolo Rogério Ceni , sendo 9 en a disputa de a Séria B de o Campeonato Brasileiro . ;Tiago ; foi o goleiro;com mais gols ;;;orange, mquni, lys
301;23;Em 2007 , Tiago foi o goleiro com mais gols en o Brasil , foram 13 en o total , contra 10 de o rival e ídolo Rogério Ceni , sendo 9 en a disputa de a Séria B de o Campeonato Brasileiro . ;Tiago ; foi o goleiro;com mais gols en o Brasil ;;;orange, mquni, lys
302;23;Em 2007 , Tiago foi o goleiro com mais gols en o Brasil , foram 13 en o total , contra 10 de o rival e ídolo Rogério Ceni , sendo 9 en a disputa de a Séria B de o Campeonato Brasileiro . ;Tiago ; foi o goleiro;com mais gols en o Brasil , sendo en a disputa de a Séria B de o Campeonato Brasileiro ;;;lys
303;23;Em 2007 , Tiago foi o goleiro com mais gols en o Brasil , foram 13 en o total , contra 10 de o rival e ídolo Rogério Ceni , sendo 9 en a disputa de a Séria B de o Campeonato Brasileiro . ;Tiago ; foi o goleiro;Em 2007 ;;;orange, mquni, lys
304;23;Em 2007 , Tiago foi o goleiro com mais gols en o Brasil , foram 13 en o total , contra 10 de o rival e ídolo Rogério Ceni , sendo 9 en a disputa de a Séria B de o Campeonato Brasileiro . ;Tiago ; foi o goleiro;en o Brasil ;;;orange, mquni, lys
305;23;Em 2007 , Tiago foi o goleiro com mais gols en o Brasil , foram 13 en o total , contra 10 de o rival e ídolo Rogério Ceni , sendo 9 en a disputa de a Séria B de o Campeonato Brasileiro . ;Tiago ; foi o goleiro;sendo en a disputa de a Séria B de o Campeonato Brasileiro ;;;lys
306;23;Em 2007 , Tiago foi o goleiro com mais gols en o Brasil , foram 13 en o total , contra 10 de o rival e ídolo Rogério Ceni , sendo 9 en a disputa de a Séria B de o Campeonato Brasileiro . ;Tiago ; foram;contra 10 de o rival e ídolo Rogério Ceni ;;;mquni
307;23;Em 2007 , Tiago foi o goleiro com mais gols en o Brasil , foram 13 en o total , contra 10 de o rival e ídolo Rogério Ceni , sendo 9 en a disputa de a Séria B de o Campeonato Brasileiro . ;Tiago ; foram;en o total ;;;mquni
308;23;Em 2007 , Tiago foi o goleiro com mais gols en o Brasil , foram 13 en o total , contra 10 de o rival e ídolo Rogério Ceni , sendo 9 en a disputa de a Séria B de o Campeonato Brasileiro . ;Tiago ; foram;en o total , contra 10 de ídolo ;;;mquni
309;23;Em 2007 , Tiago foi o goleiro com mais gols en o Brasil , foram 13 en o total , contra 10 de o rival e ídolo Rogério Ceni , sendo 9 en a disputa de a Séria B de o Campeonato Brasileiro . ;Tiago ; foram;en o total , contra 10 de o rival ;;;mquni
310;23;Em 2007 , Tiago foi o goleiro com mais gols en o Brasil , foram 13 en o total , contra 10 de o rival e ídolo Rogério Ceni , sendo 9 en a disputa de a Séria B de o Campeonato Brasileiro . ;Tiago ; foram;en o total , contra 10 de o rival e ídolo Rogério Ceni ;;;mquni
311;23;Em 2007 , Tiago foi o goleiro com mais gols en o Brasil , foram 13 en o total , contra 10 de o rival e ídolo Rogério Ceni , sendo 9 en a disputa de a Séria B de o Campeonato Brasileiro . ;Tiago ; foram;en o total , contra 10 de o rival e ídolo Rogério Ceni , sendo en a disputa de a Séria B de o Campeonato Brasileiro ;;;mquni
312;23;Em 2007 , Tiago foi o goleiro com mais gols en o Brasil , foram 13 en o total , contra 10 de o rival e ídolo Rogério Ceni , sendo 9 en a disputa de a Séria B de o Campeonato Brasileiro . ;Tiago ; foram;sendo en a disputa de a Séria B de o Campeonato Brasileiro ;;;mquni
313;24;O seu significado é celeiro , despenseiro . ;O seu significado ; é;celeiro ;;;stanford, orange, mquni, lys
314;24;O seu significado é celeiro , despenseiro . ;O seu significado ; é;celeiro , despenseiro ;;;stanford, orange, mquni, lys, dptoie
315;24;O seu significado é celeiro , despenseiro . ;O seu significado ; é;despenseiro ;;;stanford, orange, mquni, lys
316;24;O seu significado é celeiro , despenseiro . ;O seu significado ; é celeiro;despenseiro ;;;dptoie
317;25;Naganuma ( asteróide 15350 ) é um asteróide de a cintura principal , a 1,7205248 UA . ;Naganuma ; é;um asteróide de a cintura principal ;;;stanford, orange, mquni, lys, dptoie
318;25;Naganuma ( asteróide 15350 ) é um asteróide de a cintura principal , a 1,7205248 UA . ;Naganuma ; é um asteróide;a 1,7205248 UA ;;;stanford, orange, mquni, lys, dptoie
319;25;Naganuma ( asteróide 15350 ) é um asteróide de a cintura principal , a 1,7205248 UA . ;Naganuma ; é um asteróide;de a cintura principal ;;;stanford, orange, mquni, lys, dptoie
320;25;Naganuma ( asteróide 15350 ) é um asteróide de a cintura principal , a 1,7205248 UA . ;Naganuma ; é um asteróide;de a cintura principal , a 1,7205248 UA ;;;stanford, orange, mquni, lys, dptoie
321;26;A galáxia NGC 3158 foi descoberta em 17 de Março de 1787 por William Herschel . ;A galáxia ; é;NGC 3158 ;;;stanford, orange, mquni, lys, dptoie
322;26;A galáxia NGC 3158 foi descoberta em 17 de Março de 1787 por William Herschel . ;A galáxia ; foi descoberta;em 17 de Março de 1787 ;;;stanford, orange, mquni, lys, dptoie
323;26;A galáxia NGC 3158 foi descoberta em 17 de Março de 1787 por William Herschel . ;A galáxia ; foi descoberta;em 17 de Março de 1787 por William Herschel ;;;stanford, orange, mquni, lys, dptoie
324;26;A galáxia NGC 3158 foi descoberta em 17 de Março de 1787 por William Herschel . ;A galáxia ; foi descoberta;por William Herschel ;;;stanford, orange, mquni, lys, dptoie
325;26;A galáxia NGC 3158 foi descoberta em 17 de Março de 1787 por William Herschel . ;NGC 3158 ; foi descoberta;em 17 de Março de 1787 ;;;stanford, orange, mquni, lys, dptoie
326;26;A galáxia NGC 3158 foi descoberta em 17 de Março de 1787 por William Herschel . ;NGC 3158 ; foi descoberta;em 17 de Março de 1787 por William Herschel ;;;stanford, orange, mquni, lys, dptoie
327;26;A galáxia NGC 3158 foi descoberta em 17 de Março de 1787 por William Herschel . ;NGC 3158 ; foi descoberta;por William Herschel ;;;stanford, orange, mquni, lys, dptoie
328;27;en a partida de a fase final a equipe que tiver obtido a melhor campanha en a somatória de todas as fases anteriores , en o caso o Internacional , realizará a partida en a condição de mandante . ;a equipe ; realizará;a partida ;;;stanford, orange, mquni, lys
329;27;en a partida de a fase final a equipe que tiver obtido a melhor campanha en a somatória de todas as fases anteriores , en o caso o Internacional , realizará a partida en a condição de mandante . ;a equipe ; realizará;a partida en a condição de mandante ;;;stanford, orange, mquni, lys, dptoie
330;27;en a partida de a fase final a equipe que tiver obtido a melhor campanha en a somatória de todas as fases anteriores , en o caso o Internacional , realizará a partida en a condição de mandante . ;a equipe ; realizará;a partida en a condição de mandante en a partida de a fase final ;;;dptoie
331;27;en a partida de a fase final a equipe que tiver obtido a melhor campanha en a somatória de todas as fases anteriores , en o caso o Internacional , realizará a partida en a condição de mandante . ;a equipe ; realizará;a partida en a partida de a fase final ;;;stanford, orange, mquni, lys
332;27;en a partida de a fase final a equipe que tiver obtido a melhor campanha en a somatória de todas as fases anteriores , en o caso o Internacional , realizará a partida en a condição de mandante . ;a equipe ; realizará;a partida en a partida de a fase final , en o caso ;;;orange
333;27;en a partida de a fase final a equipe que tiver obtido a melhor campanha en a somatória de todas as fases anteriores , en o caso o Internacional , realizará a partida en a condição de mandante . ;a equipe ; realizará;a partida en a partida de a fase final caso o Internacional ;;;lys
334;27;en a partida de a fase final a equipe que tiver obtido a melhor campanha en a somatória de todas as fases anteriores , en o caso o Internacional , realizará a partida en a condição de mandante . ;a equipe ; tiver;obtido ;;;dptoie
